mention_id,song_id,brand_id,brand_alias,context,char_start,char_end,sentiment,detection_method
998,8396783,3,gucci,thats a red flag aj got them hits boy its gucci dj meech lil bitch chorus gucci mane gucci mane bic,111,116,,regex
999,8396783,3,gucci,thats a red flag aj got them hits boy its gucci dj meech lil bitch chorus gucci mane gucci mane bic,122,127,,regex
1000,522709,10,versace,i smoke kush i dont fuck with regular versace shop they know me im a regular i order 50,38,45,,regex
1001,522709,3,gucci,regulars zone six im in the hood on the regular gucci mane you know i gotta et cetera i smoke purp,320,325,,regex
1002,522709,10,versace,i smoke kush i dont fuck with regular versace shop they know me im a regular i order 50,868,875,,regex
1003,2108698,3,gucci,niggas know gucci for hustlin i aint scared of nothin you know lil,12,17,,regex
1004,2108698,3,gucci,niggas know gucci for hustlin i aint scared of nothin you know lil,912,917,,regex
1005,96141,3,gucci,blood all over my nikes man im fucking your wifey gucci mane im not hify so dont jump around me king,638,643,,regex
1006,4161118,3,gucci,intro dj holiday gucci mane drumma boy oh its holiday season nigga its gucci,17,22,,regex
1007,4161118,3,gucci,intro dj holiday gucci mane drumma boy oh its holiday season nigga its gucci,71,76,,regex
1008,4161118,3,gucci,intro dj holiday gucci mane drumma boy oh its holiday season nigga its gucci,77,82,,regex
1009,4161118,3,gucci,intro dj holiday gucci mane drumma boy oh its holiday season nigga its gucci,112,117,,regex
1010,4161118,3,gucci,intro dj holiday gucci mane drumma boy oh its holiday season nigga its gucci,336,341,,regex
1011,1647069,3,gucci,yeah that boy gucci got my nigga block in this bitch east atlantas finest,14,19,,regex
1012,1647069,3,gucci,yeah that boy gucci got my nigga block in this bitch east atlantas finest,158,163,,regex
1013,1647069,3,gucci,yeah that boy gucci got my nigga block in this bitch east atlantas finest,303,308,,regex
1014,9839401,3,gucci,intro bg gucci mane bandp whats happenin wop baby you pulled a rabbit,9,14,,regex
1015,9839401,3,gucci,intro bg gucci mane bandp whats happenin wop baby you pulled a rabbit,240,245,,regex
1016,12558831,3,gucci,huh yeah its gucci yeah yeah im high im fly literally and figuratively and,13,18,,regex
1017,12558831,28,tiffany,and my bitch had an epiphany that ima buy her tiffany and like zay i play the keys but not the,117,124,,regex
1018,12558831,55,richard mille,tall as joel embiid but i dont play for philly richard mille for really scratch off on pirellis and all these bitch,364,377,,regex
1019,12558831,3,gucci,huh yeah its gucci yeah yeah im high im fly literally and figuratively and,541,546,,regex
1020,6917691,3,gucci,nigga wrist ten million dollar home backyard full of pitts gucci richie rich richer than a bitch closet full of drip,288,293,,regex
1021,6917691,3,gucci,nigga wrist ten million dollar home backyard full of pitts gucci richie rich richer than a bitch closet full of drip,482,487,,regex
1022,6917691,13,fendi,ten thousand singles i go pringles with the chips this fendi fur is his and hers it cost your boy a,634,639,,regex
1023,10765570,3,gucci,intro dj drama gucci mane uhoh huh you know what im sayin its 1017,15,20,,regex
1024,4864818,3,gucci,ha chorus gucci mane youngboy never broke again one brick he think he,10,15,,regex
1025,5419091,3,gucci,the boss ricky ross im shoutin out my motherfuckin nigga gucci mane this niggas 432 in hd shoutout to so icey,75,80,,regex
1026,5419091,3,gucci,the boss ricky ross im shoutin out my motherfuckin nigga gucci mane this niggas 432 in hd shoutout to so icey,192,197,,regex
1027,7016009,3,gucci,kush and ecstasy my trap is guaranteed to bubble chorus gucci mane yo gotti hundredfifty grand on both wrists this shit,930,935,,regex
1028,501080,3,gucci,track 12 on gucci vs guwop i touch a lotta paper i been havin,12,17,,regex
1029,501080,3,gucci,track 12 on gucci vs guwop i touch a lotta paper i been havin,1008,1013,,regex
1030,3915397,3,gucci,cuffin my fans givin dinner the gravy and the stuffing gucci what you doing pussy i aint doing nothing if you,693,698,,regex
1031,3915397,3,gucci,cuffin my fans givin dinner the gravy and the stuffing gucci what you doing pussy i aint doing nothing if you,916,921,,regex
1032,486568,3,gucci,horse and carriage ho im not with no marriage ho gucci mane go macho man on a bitch randy savage if,661,666,,regex
1033,486568,3,gucci,horse and carriage ho im not with no marriage ho gucci mane go macho man on a bitch randy savage if,846,851,,regex
1034,707759,3,gucci,im a rollin stone sellin pussy and phones lil b gucci mane one show thats a hundred grand i said thank,585,590,,regex
1035,707759,3,gucci,im a rollin stone sellin pussy and phones lil b gucci mane one show thats a hundred grand i said thank,740,745,,regex
1036,2990692,3,gucci,hard the rap game easy this is round one of gucci mane vs jeezy gucci mane vs jeezy this is round,305,310,,regex
1037,2990692,3,gucci,hard the rap game easy this is round one of gucci mane vs jeezy gucci mane vs jeezy this is round,325,330,,regex
1038,2990692,3,gucci,hard the rap game easy this is round one of gucci mane vs jeezy gucci mane vs jeezy this is round,366,371,,regex
1039,2990692,3,gucci,hard the rap game easy this is round one of gucci mane vs jeezy gucci mane vs jeezy this is round,438,443,,regex
1040,2990692,3,gucci,hard the rap game easy this is round one of gucci mane vs jeezy gucci mane vs jeezy this is round,458,463,,regex
1041,2990692,3,gucci,hard the rap game easy this is round one of gucci mane vs jeezy gucci mane vs jeezy this is round,499,504,,regex
1042,2990692,26,coach,jeezy cant make a hit with a louisville slugger slap coach k pissed on slick pulla punch kinky b dead in,620,625,,regex
1043,2987685,3,gucci,that double r truck nigga we waitin on it im gucci mane la flare and to diss me is risky future,336,341,,regex
1044,2908683,3,gucci,that double r truck nigga we waitin on it im gucci mane la flare and to diss me is risky future,331,336,,regex
1045,117792,3,gucci,its every monday tuesday wednesday friday thursday if its a gucci mane show them bitches come in early im polo down,1117,1122,,regex
1046,21926,36,guess jeans,thing not us not me got 49 cent in my guess jeans and my chain is one mill thats one mill more,623,634,,regex
1047,21926,3,gucci,the lil wyte the eminem you know the 8 mile gucci,853,858,,regex
1048,2398121,3,gucci,zaytoven huh nah its gucci its guwop nigga ziggy zaytoven go you niggas know how,21,26,,regex
1049,2398121,3,gucci,zaytoven huh nah its gucci its guwop nigga ziggy zaytoven go you niggas know how,205,210,,regex
1050,7137023,3,gucci,dont wanna play fair ya nahmean ayy chea i wear gucci i wear bally at the same damn time on the,53,58,,regex
1051,7137023,3,gucci,dont wanna play fair ya nahmean ayy chea i wear gucci i wear bally at the same damn time on the,679,684,,regex
1052,7137023,4,prada,i got them gucci shoes with a louis belt and prada bag i swear im so confused i shop at vista,713,718,,regex
1053,12558833,3,gucci,your favorite actress on her knees tryna kiss my ring gucci she only party with the savages she only fuckin with,209,214,,regex
1054,12558833,3,gucci,your favorite actress on her knees tryna kiss my ring gucci she only party with the savages she only fuckin with,457,462,,regex
1055,433737,4,prada,how i whip up powder i took your food and prada shoes and added me more power and if you bought,187,192,,regex
1056,21943,3,gucci,still servin two dummies im gettin on your nerves cause gucci got money the charm is absurd but the rims are,498,503,,regex
1057,21943,21,nike,now its time the chicken talk one scratch on my nike checks i cop another pair i got stacks on deck,633,637,,regex
1058,21943,3,gucci,still servin two dummies im gettin on your nerves cause gucci got money the charm is absurd but the rims are,996,1001,,regex
1059,9611546,59,maybach,game i should walk down the runway im in my maybach jammin ross and im so ready for gunplay you wanna,538,545,,regex
1060,9611546,3,gucci,im so ready for gunplay you wanna b the next gucci you might get there one day you wanna met gucci,607,612,,regex
1061,9611546,3,gucci,im so ready for gunplay you wanna b the next gucci you might get there one day you wanna met gucci,655,660,,regex
1062,139693,36,guess,me my momma said she couldnt feed no sissy so guess what pass me the beef and collard greens and lots,608,613,,regex
1063,139693,12,ralph lauren,my dope with coffee beans narcos keep on followin me ralph lauren colonge on my money it smell just coca leaves i,886,898,,regex
1064,76014,3,gucci,gucci has the class when giving his song a playedout name,0,5,,regex
1065,76014,3,gucci,gucci has the class when giving his song a playedout name,1027,1032,,regex
1066,52681,3,gucci,im a g from on top of sheets gucci mane a beast dont be scared i just come prepared,29,34,,regex
1067,52681,3,gucci,im a g from on top of sheets gucci mane a beast dont be scared i just come prepared,174,179,,regex
1068,119923,3,gucci,im bad with niggas but im good with bitches man gucci mane so superstitious rag to riches no pot to piss,685,690,,regex
1069,119923,3,gucci,im bad with niggas but im good with bitches man gucci mane so superstitious rag to riches no pot to piss,1095,1100,,regex
1070,119923,3,gucci,im bad with niggas but im good with bitches man gucci mane so superstitious rag to riches no pot to piss,1308,1313,,regex
1071,119923,36,guess,me by my damn collar gucci mane didnt graduate but guess what im a trap scholar,1338,1343,,regex
1072,2816924,10,versace,airport smelling like everyday im to the mall rein up versace i got a rari i want a brand new bugatti,413,420,,regex
1073,2816924,3,gucci,gambling hundred grand a game bitch im goin scotty its gucci mane ice cream man bitch im bout it bout it,664,669,,regex
1074,3362019,3,gucci,with my flintstone and i make it look easy im gucci mane the jeweler vvv my pieces big rose gold frank,600,605,,regex
1075,6771022,3,gucci,new feet its one me two seats theres two seats gucci mane yo gotti what it doski hoes love it when,145,150,,regex
1076,455607,7,ysl,them adlibs nard b mpa duke what up brody trenchwerk ysl lifestyle you know what im sayin you know what im,59,62,,regex
1077,2908684,3,gucci,niggas might hijack a plane to get the caine im gucci mane i feel like sosa moet mimosa i got em,883,888,,regex
1078,561250,3,gucci,verse 1 gucci mane chief keef bitch its young gucci mane you heard,8,13,,regex
1079,561250,3,gucci,verse 1 gucci mane chief keef bitch its young gucci mane you heard,46,51,,regex
1080,439921,3,gucci,the dope and say its real real good peewee quavo gucci say we real real hood aint no limit to this,345,350,,regex
1081,439921,3,gucci,the dope and say its real real good peewee quavo gucci say we real real hood aint no limit to this,819,824,,regex
1082,439921,3,gucci,the dope and say its real real good peewee quavo gucci say we real real hood aint no limit to this,873,878,,regex
1083,118207,59,maybach,bentley im swerving hoes say i look better in person maybach ima close the fuckin curtains,561,568,,regex
1084,140424,3,gucci,in this song gucci mane is explaining how his past has been filled with,13,18,,regex
1085,5101562,3,gucci,inna vet yellow vet yellow vet that parked da fence gucci mane la flare so much money that i can buy,55,60,,regex
1086,5101562,21,nike,what it do bitch who are you so icey baby nike baby air max cost 190 baby nike game so crazy,491,495,,regex
1087,5101562,21,air max,do bitch who are you so icey baby nike baby air max cost 190 baby nike game so crazy baby east atlanta,501,508,,regex
1088,5101562,21,nike,what it do bitch who are you so icey baby nike baby air max cost 190 baby nike game so crazy,523,527,,regex
1089,5101562,3,gucci,inna vet yellow vet yellow vet that parked da fence gucci mane la flare so much money that i can buy,656,661,,regex
1090,5101562,3,gucci,inna vet yellow vet yellow vet that parked da fence gucci mane la flare so much money that i can buy,1227,1232,,regex
1091,220386,3,gucci,take all your riches i know math well me and gucci spending nothing but digits get it,1083,1088,,regex
